# RA = 12 56 11.10 (194.04625)
# Dec = -05 47 21.00 (-5.789167)
# Redshift = 0.0
# nH = 2.24E20 cm^-2 
# NuBlazar (id = 144)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.5630E14     0.0000E00    8.1912E-12   2.5005E-13    54893.51625    54893.51625
8.5630E14     0.0000E00    1.9568E-12   8.2650E-14    54970.3036    54970.3036
8.5630E14     0.0000E00    7.5219E-12   7.2173E-14    54880.005521    54880.005521
8.5630E14     0.0000E00    9.6659E-12   3.6988E-14    54863.95522    54863.95522
8.5630E14     0.0000E00    1.0234E-12   7.9067E-14    55251.597801    55251.597801
8.5630E14     0.0000E00    1.9739E-12   8.2084E-14    54967.018299    54967.018299
8.5630E14     0.0000E00    4.8123E-12   1.9113E-13    54904.841516    54904.841516
8.5630E14     0.0000E00    3.2929E-12   1.3177E-13    54950.627512    54950.627512
8.5630E14     0.0000E00    1.3628E-12   9.9685E-14    55293.356655    55293.356655
8.5630E14     0.0000E00    1.1128E-12   8.1829E-14    55328.227384    55328.227384
8.5630E14     0.0000E00    2.2529E-12   1.2572E-13    54941.711875    54941.711875
8.5630E14     0.0000E00    3.7896E-12   1.1568E-13    54973.440428    54973.440428
8.5630E14     0.0000E00    3.4705E-12   4.8166E-14    54908.390648    54908.390648
8.5630E14     0.0000E00    2.7807E-12   9.4475E-14    54937.706169    54937.706169
8.5630E14     0.0000E00    3.4449E-12   1.0141E-13    54945.670567    54945.670567
8.5630E14     0.0000E00    2.2086E-12   8.8104E-14    54965.014063    54965.014063
8.5630E14     0.0000E00    1.6134E-12   8.0106E-14    54980.125475    54980.125475
8.5630E14     0.0000E00    1.0734E-12   8.0223E-14    55300.647847    55300.647847
8.5630E14     0.0000E00    4.5219E-12   1.2564E-13    54953.435301    54953.435301
8.5630E14     0.0000E00    1.5860E-12   7.2510E-14    54982.068229    54982.068229
8.5630E14     0.0000E00    1.8577E-12   8.0369E-14    54977.657361    54977.657361
8.5630E14     0.0000E00    2.2953E-12   9.5914E-14    54966.07875    54966.07875
8.5630E14     0.0000E00    1.8963E-12   7.4214E-14    54975.716123    54975.716123
8.5630E14     0.0000E00    3.4060E-12   1.0405E-13    54946.667269    54946.667269
8.5630E14     0.0000E00    3.7409E-12   1.4170E-13    54972.785521    54972.785521
8.5630E14     0.0000E00    2.4214E-12   8.7765E-14    54974.660509    54974.660509
8.5630E14     0.0000E00    1.5819E-12   8.0200E-14    54979.054572    54979.054572
8.5630E14     0.0000E00    2.0010E-12   7.4688E-14    54976.117373    54976.117373
8.5630E14     0.0000E00    1.2780E-12   1.0215E-13    55288.805949    55288.805949
8.5630E14     0.0000E00    1.0766E-12   8.4183E-14    55279.968576    55279.968576
8.5630E14     0.0000E00    2.4939E-12   9.2883E-14    54936.642535    54936.642535
8.5630E14     0.0000E00    3.0190E-12   9.7200E-14    54939.85147    54939.85147
8.5630E14     0.0000E00    3.1321E-12   1.1856E-13    54944.673634    54944.673634
8.5630E14     0.0000E00    1.5821E-12   1.0000E-13    55237.939954    55237.939954
8.5630E14     0.0000E00    2.5435E-12   9.1851E-14    54942.666053    54942.666053
8.5630E14     0.0000E00    4.2215E-12   1.4447E-13    54900.816123    54900.816123
# UVOTSSC b (id = 65)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.9250E14     0.0000E00    2.8658E-11   2.6044E-13    53928.218449    53928.218449
6.9250E14     0.0000E00    1.2441E-11   1.3227E-13    53749.029491    53749.029491
6.9250E14     0.0000E00    9.5519E-12   9.3833E-14    53753.052072    53753.052072
6.9250E14     0.0000E00    2.5334E-11   2.2701E-13    53925.26985    53925.26985
6.9250E14     0.0000E00    4.6836E-12   1.9303E-13    54906.635069    54906.635069
6.9250E14     0.0000E00    2.6084E-11   2.5079E-13    53925.604572    53925.604572
6.9250E14     0.0000E00    4.0266E-12   1.7215E-13    54954.637778    54954.637778
6.9250E14     0.0000E00    1.0728E-11   8.0296E-14    53752.043958    53752.043958
6.9250E14     0.0000E00    5.8493E-12   2.0336E-13    54897.081806    54897.081806
6.9250E14     0.0000E00    3.3112E-12   1.1569E-13    54949.88228    54949.88228
6.9250E14     0.0000E00    7.2280E-12   2.5321E-13    54894.788634    54894.788634
6.9250E14     0.0000E00    1.2914E-12   1.1318E-13    55314.979294    55314.979294
6.9250E14     0.0000E00    2.8412E-12   1.2540E-13    55225.773171    55225.773171
6.9250E14     0.0000E00    3.9571E-12   1.2308E-13    54948.284653    54948.284653
6.9250E14     0.0000E00    5.1982E-12   2.1227E-13    54898.469282    54898.469282
6.9250E14     0.0000E00    1.7484E-12   1.1298E-13    55272.003854    55272.003854
6.9250E14     0.0000E00    2.8473E-11   2.6361E-13    53928.080949    53928.080949
6.9250E14     0.0000E00    2.3226E-12   9.5755E-14    54964.810718    54964.810718
6.9250E14     0.0000E00    2.7134E-12   1.0954E-13    54971.378079    54971.378079
6.9250E14     0.0000E00    2.9398E-11   2.6354E-13    53928.152477    53928.152477
6.9250E14     0.0000E00    3.0375E-12   1.1691E-13    54955.57735    54955.57735
6.9250E14     0.0000E00    2.9193E-12   1.0095E-13    54960.534271    54960.534271
6.9250E14     0.0000E00    8.8627E-13   1.0431E-13    55374.067002    55374.067002
6.9250E14     0.0000E00    2.4237E-12   9.5265E-14    54963.873796    54963.873796
6.9250E14     0.0000E00    2.7043E-12   1.0484E-13    54959.597454    54959.597454
6.9250E14     0.0000E00    2.0540E-12   1.7001E-13    54981.134248    54981.134248
6.9250E14     0.0000E00    1.8164E-12   1.4450E-13    55265.315012    55265.315012
6.9250E14     0.0000E00    2.8566E-11   2.6569E-13    53926.474699    53926.474699
6.9250E14     0.0000E00    5.8743E-12   2.0618E-13    54905.095451    54905.095451
6.9250E14     0.0000E00    2.7881E-12   1.0969E-13    54962.275301    54962.275301
6.9250E14     0.0000E00    2.5157E-12   7.7824E-14    55170.538553    55170.538553
6.9250E14     0.0000E00    2.5420E-11   2.2030E-13    53930.49059    53930.49059
6.9250E14     0.0000E00    2.0146E-12   8.3803E-14    54978.251181    54978.251181
6.9250E14     0.0000E00    3.0101E-12   1.0891E-13    54961.069306    54961.069306
6.9250E14     0.0000E00    1.5687E-12   1.1176E-13    55244.426956    55244.426956
6.9250E14     0.0000E00    1.4044E-11   1.0677E-13    53748.027697    53748.027697
6.9250E14     0.0000E00    1.3611E-12   1.0036E-13    55335.924329    55335.924329
6.9250E14     0.0000E00    2.4791E-11   2.1925E-13    53925.336505    53925.336505
6.9250E14     0.0000E00    9.8761E-12   3.0764E-13    54893.51625    54893.51625
6.9250E14     0.0000E00    2.4912E-12   1.0450E-13    54970.3036    54970.3036
6.9250E14     0.0000E00    1.5293E-12   1.1584E-13    55251.597801    55251.597801
6.9250E14     0.0000E00    2.4247E-12   9.9428E-14    54967.018299    54967.018299
6.9250E14     0.0000E00    6.2046E-12   2.3833E-13    54904.841516    54904.841516
6.9250E14     0.0000E00    4.2455E-12   1.6559E-13    54950.627512    54950.627512
6.9250E14     0.0000E00    1.6560E-12   1.4718E-13    55293.356655    55293.356655
6.9250E14     0.0000E00    1.5611E-12   1.2088E-13    55328.227384    55328.227384
6.9250E14     0.0000E00    2.8742E-12   1.6266E-13    54941.711875    54941.711875
6.9250E14     0.0000E00    4.2292E-12   1.3520E-13    54973.440428    54973.440428
6.9250E14     0.0000E00    2.7115E-11   2.7826E-13    53930.018414    53930.018414
6.9250E14     0.0000E00    3.3577E-12   1.2585E-13    54937.706169    54937.706169
6.9250E14     0.0000E00    4.0994E-12   1.2286E-13    54945.670567    54945.670567
6.9250E14     0.0000E00    3.0823E-12   1.1927E-13    54965.014063    54965.014063
6.9250E14     0.0000E00    2.9086E-11   2.8100E-13    53928.009873    53928.009873
6.9250E14     0.0000E00    1.4832E-12   8.4891E-14    54980.125475    54980.125475
6.9250E14     0.0000E00    2.5771E-11   2.2334E-13    53930.623935    53930.623935
6.9250E14     0.0000E00    1.2240E-12   9.5551E-14    55300.647847    55300.647847
6.9250E14     0.0000E00    5.2092E-12   1.4778E-13    54953.435301    54953.435301
6.9250E14     0.0000E00    2.0127E-12   9.1862E-14    54982.068229    54982.068229
6.9250E14     0.0000E00    2.0599E-12   9.4906E-14    54977.657361    54977.657361
6.9250E14     0.0000E00    2.8511E-12   1.1873E-13    54966.07875    54966.07875
6.9250E14     0.0000E00    2.7021E-12   9.6645E-14    54975.716123    54975.716123
6.9250E14     0.0000E00    4.1035E-12   1.2772E-13    54946.667269    54946.667269
6.9250E14     0.0000E00    4.5663E-12   1.7213E-13    54972.785521    54972.785521
6.9250E14     0.0000E00    2.7501E-12   1.0490E-13    54974.660509    54974.660509
6.9250E14     0.0000E00    1.6628E-12   1.0146E-13    54979.054572    54979.054572
6.9250E14     0.0000E00    2.2510E-12   9.2607E-14    54976.117373    54976.117373
6.9250E14     0.0000E00    1.5012E-12   1.5329E-13    55288.805949    55288.805949
6.9250E14     0.0000E00    1.1978E-12   1.2744E-13    55279.968576    55279.968576
6.9250E14     0.0000E00    3.0803E-12   1.1347E-13    54936.642535    54936.642535
6.9250E14     0.0000E00    2.8703E-11   2.3702E-13    53928.278009    53928.278009
6.9250E14     0.0000E00    2.9406E-11   2.9259E-13    53926.408611    53926.408611
6.9250E14     0.0000E00    3.0882E-11   2.5412E-13    53927.344063    53927.344063
6.9250E14     0.0000E00    3.8067E-12   1.2109E-13    54939.85147    54939.85147
6.9250E14     0.0000E00    3.4215E-12   1.4488E-13    54944.673634    54944.673634
6.9250E14     0.0000E00    2.1377E-12   1.3240E-13    55237.939954    55237.939954
6.9250E14     0.0000E00    2.6001E-11   2.2485E-13    53925.470243    53925.470243
6.9250E14     0.0000E00    3.2157E-12   1.1609E-13    54942.666053    54942.666053
6.9250E14     0.0000E00    4.3267E-12   1.6214E-13    54900.816123    54900.816123
6.9250E14     0.0000E00    8.4953E-12   1.2034E-13    53930.356562    53930.356562
# UVOTSSC v (id = 64)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.5500E14     0.0000E00    1.5666E-11   1.6362E-13    53749.029491    53749.029491
5.5500E14     0.0000E00    1.1317E-11   1.2063E-13    53753.052072    53753.052072
5.5500E14     0.0000E00    3.5847E-12   7.5265E-14    54539.105104    54539.105104
5.5500E14     0.0000E00    6.2755E-12   3.2756E-13    54906.635069    54906.635069
5.5500E14     0.0000E00    2.9389E-11   4.0066E-13    53925.27456    53925.27456
5.5500E14     0.0000E00    8.6440E-12   1.1517E-13    54488.833565    54488.833565
5.5500E14     0.0000E00    3.9697E-12   2.5158E-13    54954.637778    54954.637778
5.5500E14     0.0000E00    1.2579E-11   1.0690E-13    53752.043958    53752.043958
5.5500E14     0.0000E00    5.9656E-12   3.0568E-13    54897.081806    54897.081806
5.5500E14     0.0000E00    3.7299E-12   7.7158E-14    54514.529421    54514.529421
5.5500E14     0.0000E00    3.8606E-12   7.8538E-14    54525.372465    54525.372465
5.5500E14     0.0000E00    3.0904E-11   4.1177E-13    53930.628738    53930.628738
5.5500E14     0.0000E00    3.9680E-12   1.9462E-13    54949.88228    54949.88228
5.5500E14     0.0000E00    3.3755E-11   4.2918E-13    53928.013449    53928.013449
5.5500E14     0.0000E00    3.1303E-11   4.1290E-13    53930.495394    53930.495394
5.5500E14     0.0000E00    8.9644E-12   4.0564E-13    54894.788634    54894.788634
5.5500E14     0.0000E00    1.4775E-12   1.8411E-13    55314.979294    55314.979294
5.5500E14     0.0000E00    3.3504E-11   4.2752E-13    53928.156516    53928.156516
5.5500E14     0.0000E00    3.9618E-12   2.5778E-13    55225.773171    55225.773171
5.5500E14     0.0000E00    4.6629E-12   2.0802E-13    54948.284653    54948.284653
5.5500E14     0.0000E00    5.7445E-12   3.2820E-13    54898.469282    54898.469282
5.5500E14     0.0000E00    2.1783E-12   1.9360E-13    55272.003854    55272.003854
5.5500E14     0.0000E00    8.5659E-12   3.8925E-13    54488.832431    54488.832431
5.5500E14     0.0000E00    8.6935E-12   1.2571E-13    54489.105104    54489.105104
5.5500E14     0.0000E00    3.3684E-12   7.2352E-14    54542.380104    54542.380104
5.5500E14     0.0000E00    2.7428E-12   1.8290E-13    54964.810718    54964.810718
5.5500E14     0.0000E00    3.0384E-12   1.7675E-13    54971.378079    54971.378079
5.5500E14     0.0000E00    3.5173E-12   1.8833E-13    54955.57735    54955.57735
5.5500E14     0.0000E00    3.5889E-12   1.6536E-13    54960.534271    54960.534271
5.5500E14     0.0000E00    8.6330E-13   1.2849E-13    55374.067002    55374.067002
5.5500E14     0.0000E00    4.4257E-12   8.3351E-14    54513.592604    54513.592604
5.5500E14     0.0000E00    3.6883E-12   7.6608E-14    54524.044688    54524.044688
5.5500E14     0.0000E00    9.0557E-12   2.7430E-13    54489.102836    54489.102836
5.5500E14     0.0000E00    2.6895E-12   2.0709E-13    54963.873796    54963.873796
5.5500E14     0.0000E00    2.8045E-12   1.6057E-13    54959.597454    54959.597454
5.5500E14     0.0000E00    3.7826E-12   7.6770E-14    54517.014815    54517.014815
5.5500E14     0.0000E00    4.2511E-12   8.5332E-14    54502.958542    54502.958542
5.5500E14     0.0000E00    3.6145E-12   7.6197E-14    54518.023148    54518.023148
5.5500E14     0.0000E00    1.4871E-12   1.9157E-13    55265.315012    55265.315012
5.5500E14     0.0000E00    6.5071E-12   3.1982E-13    54905.095451    54905.095451
5.5500E14     0.0000E00    3.0660E-11   4.0945E-13    53925.475266    53925.475266
5.5500E14     0.0000E00    3.0447E-12   1.3366E-13    55170.538553    55170.538553
5.5500E14     0.0000E00    2.5529E-12   1.3095E-13    54978.251181    54978.251181
5.5500E14     0.0000E00    1.4120E-12   1.5550E-13    55244.426956    55244.426956
5.5500E14     0.0000E00    3.3839E-12   7.5556E-14    54540.047465    54540.047465
5.5500E14     0.0000E00    1.6972E-11   1.4319E-13    53748.027697    53748.027697
5.5500E14     0.0000E00    1.6430E-12   1.6533E-13    55335.924329    55335.924329
5.5500E14     0.0000E00    1.2300E-11   4.9121E-13    54893.51625    54893.51625
5.5500E14     0.0000E00    2.6193E-11   3.6787E-13    53930.361377    53930.361377
5.5500E14     0.0000E00    2.7992E-12   1.6702E-13    54970.3036    54970.3036
5.5500E14     0.0000E00    1.7748E-12   1.8284E-13    55251.597801    55251.597801
5.5500E14     0.0000E00    2.3529E-12   1.4625E-13    54967.018299    54967.018299
5.5500E14     0.0000E00    3.1321E-11   4.1596E-13    53925.608588    53925.608588
5.5500E14     0.0000E00    6.7199E-12   3.6492E-13    54904.841516    54904.841516
5.5500E14     0.0000E00    4.2039E-12   8.1297E-14    54531.329421    54531.329421
5.5500E14     0.0000E00    9.1912E-12   1.2512E-13    54488.968299    54488.968299
5.5500E14     0.0000E00    3.0990E-11   4.1116E-13    53930.021782    53930.021782
5.5500E14     0.0000E00    4.7621E-12   2.5990E-13    54950.627512    54950.627512
5.5500E14     0.0000E00    2.3404E-12   2.2769E-13    55293.356655    55293.356655
5.5500E14     0.0000E00    1.7052E-12   1.8860E-13    55328.227384    55328.227384
5.5500E14     0.0000E00    3.5069E-12   2.6825E-13    54941.711875    54941.711875
5.5500E14     0.0000E00    3.4856E-11   4.3939E-13    53926.41206    53926.41206
5.5500E14     0.0000E00    4.9517E-12   2.1599E-13    54973.440428    54973.440428
5.5500E14     0.0000E00    4.3139E-12   8.4260E-14    54529.464583    54529.464583
5.5500E14     0.0000E00    9.2229E-12   3.4700E-13    54488.966782    54488.966782
5.5500E14     0.0000E00    3.7844E-12   1.8441E-13    54937.706169    54937.706169
5.5500E14     0.0000E00    3.3929E-11   4.2954E-13    53926.478727    53926.478727
5.5500E14     0.0000E00    4.3174E-12   1.8569E-13    54945.670567    54945.670567
5.5500E14     0.0000E00    3.8525E-12   7.5010E-14    54516.470382    54516.470382
5.5500E14     0.0000E00    3.3412E-12   1.7676E-13    54965.014063    54965.014063
5.5500E14     0.0000E00    3.5034E-12   7.3580E-14    54526.443299    54526.443299
5.5500E14     0.0000E00    3.3617E-11   4.3021E-13    53928.222477    53928.222477
5.5500E14     0.0000E00    2.1778E-12   1.5083E-13    54980.125475    54980.125475
5.5500E14     0.0000E00    1.6042E-12   1.6910E-13    55300.647847    55300.647847
5.5500E14     0.0000E00    3.4323E-11   4.3472E-13    53928.084977    53928.084977
5.5500E14     0.0000E00    6.3863E-12   2.4419E-13    54953.435301    54953.435301
5.5500E14     0.0000E00    2.7774E-12   1.5694E-13    54982.068229    54982.068229
5.5500E14     0.0000E00    2.5241E-12   1.5730E-13    54977.657361    54977.657361
5.5500E14     0.0000E00    3.0851E-12   1.8292E-13    54966.07875    54966.07875
5.5500E14     0.0000E00    2.6496E-12   1.4131E-13    54975.716123    54975.716123
5.5500E14     0.0000E00    5.0700E-12   2.1190E-13    54946.667269    54946.667269
5.5500E14     0.0000E00    4.5817E-12   2.5761E-13    54972.785521    54972.785521
5.5500E14     0.0000E00    2.8738E-12   2.0191E-13    54974.660509    54974.660509
5.5500E14     0.0000E00    1.9761E-12   1.4457E-13    54979.054572    54979.054572
5.5500E14     0.0000E00    4.2875E-12   8.1898E-14    54512.520382    54512.520382
5.5500E14     0.0000E00    2.3941E-12   1.3940E-13    54976.117373    54976.117373
5.5500E14     0.0000E00    4.6633E-12   1.1818E-13    54496.876782    54496.876782
5.5500E14     0.0000E00    3.9310E-12   9.5217E-14    54501.02441    54501.02441
5.5500E14     0.0000E00    3.4020E-11   4.3504E-13    53928.282894    53928.282894
5.5500E14     0.0000E00    1.6239E-12   1.8704E-13    55279.968576    55279.968576
5.5500E14     0.0000E00    3.9860E-12   8.6045E-14    54528.720775    54528.720775
5.5500E14     0.0000E00    4.3305E-12   2.8507E-13    54936.642535    54936.642535
5.5500E14     0.0000E00    3.4738E-11   4.3851E-13    53928.350255    53928.350255
5.5500E14     0.0000E00    3.6885E-11   4.5250E-13    53927.348866    53927.348866
5.5500E14     0.0000E00    3.0875E-11   4.0275E-13    53925.341227    53925.341227
5.5500E14     0.0000E00    9.0411E-12   2.6822E-13    54489.035463    54489.035463
5.5500E14     0.0000E00    4.0147E-12   1.8199E-13    54939.85147    54939.85147
5.5500E14     0.0000E00    4.0039E-12   2.1985E-13    54944.673634    54944.673634
5.5500E14     0.0000E00    3.6095E-12   7.8823E-14    54523.11206    54523.11206
5.5500E14     0.0000E00    2.0172E-12   1.9295E-13    55237.939954    55237.939954
5.5500E14     0.0000E00    3.2458E-12   1.8775E-13    54942.666053    54942.666053
5.5500E14     0.0000E00    3.6842E-12   7.5740E-14    54522.971771    54522.971771
5.5500E14     0.0000E00    6.3385E-12   4.0688E-13    54900.816123    54900.816123
# UVOTPLKSED (id = 63)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3440E15     0.0000E00    1.4556E-12   6.6954E-14    55211.450347    55211.464721
6.9250E14     0.0000E00    2.5731E-12   1.0581E-13    55211.450347    55211.455348
8.5630E14     0.0000E00    1.9377E-12   7.9687E-14    55211.450347    55211.455347
5.5500E14     0.0000E00    3.2249E-12   1.5131E-13    55211.450347    55211.455347
1.1380E15     0.0000E00    1.3538E-12   6.2277E-14    55211.450347    55211.460358
1.4770E15     0.0000E00    1.3909E-12   5.4257E-14    55211.450347    55211.470383
# DENIS_3_k (id = 62)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3980E14     0.0000E00    2.0147E-11   1.8277E-12    50166.220729    50166.220729
# DENIS_3_j (id = 61)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4410E14     0.0000E00    1.5052E-11   9.7041E-13    50166.220729    50166.220729
# DENIS_3_i (id = 60)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.7900E14     0.0000E00    1.0955E-11   3.0270E-13    50166.220729    50166.220729
# allwise w4 (id = 59)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3630E13     0.0000E00    1.8040E-11   7.4671E-13    55205.13918252    55380.02866341
# allwise w3 (id = 58)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4980E13     0.0000E00    9.6452E-12   2.0921E-13    55205.13918252    55380.02866341
# allwise w2 (id = 57)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.5170E13     0.0000E00    1.5198E-11   3.6105E-13    55205.13918252    55567.96008337
# allwise w1 (id = 56)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.8170E13     0.0000E00    1.0540E-11   2.7357E-13    55205.13918252    55567.96008337
# AKARIPSC 18 (id = 55)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.6660E13     0.0000E00    1.0429E-10   3.1053E-13    53856.5    54338.5
# AKARIPSC 09 (id = 54)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.3310E13     0.0000E00    8.8222E-11   1.8884E-11    53856.5    54338.5
# AKARIBSC 160 (id = 53)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.8740E12     0.0000E00    8.7684E-11   2.3245E-11    53856.5    54338.5
# AKARIBSC 140 (id = 52)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.1410E12     0.0000E00    1.0236E-10   6.4241E-11    53856.5    54338.5
# AKARIBSC 090 (id = 51)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.3310E12     0.0000E00    6.7412E-11   3.8941E-12    53856.5    54338.5
# WMAP5 (Freq. 94e9 Hz) (id = 50)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
9.4000E10     0.0000E00    1.2502E-11   3.7600E-16    52131.58333    53810.54167
# WMAP5 (Freq. 61e9 Hz) (id = 49)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.1000E10     0.0000E00    1.0370E-11   1.2200E-13    52131.58333    53810.54167
# WMAP5 (Freq. 41e9 Hz) (id = 48)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.1000E10     0.0000E00    7.4620E-12   4.1000E-14    52131.58333    53810.54167
# WMAP5 (Freq. 33e9 Hz) (id = 47)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.3000E10     0.0000E00    5.9070E-12   3.3000E-14    52131.58333    53810.54167
# WMAP5 (Freq. 23e9 Hz) (id = 46)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.3000E10     0.0000E00    3.9330E-12   2.3000E-14    52131.58333    53810.54167
# PCCS2F857 (id = 45)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.5700E11     0.0000E00    3.3001E-11   2.4654E-12 0.0   0.0
# PCCS2F545 (id = 44)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.4500E11     0.0000E00    2.9731E-11   7.7997E-13 0.0   0.0
# PCCS2F353 (id = 43)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.5300E11     0.0000E00    2.6434E-11   4.1713E-13 0.0   0.0
# PCCS2F217 (id = 42)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.1700E11     0.0000E00    2.1733E-11   1.4654E-13 0.0   0.0
# PCCS2F143 (id = 41)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4300E11     0.0000E00    2.1460E-11   1.7135E-13 0.0   0.0
# PCCS2F100 (id = 40)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0000E11     0.0000E00    1.5710E-11   1.4020E-13 0.0   0.0
# PCCS2F070 (id = 39)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.0400E10     0.0000E00    1.5290E-11   8.3889E-14 0.0   0.0
# PCCS2F044 (id = 38)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.4100E10     0.0000E00    1.0257E-11   6.9427E-14 0.0   0.0
# PCCS2F030 (id = 37)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.8400E10     0.0000E00    6.8553E-12   2.8205E-14 0.0   0.0
# PCCS1F857 (id = 36)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.5700E11     0.0000E00    2.4530E-11   1.8367E-12    55055.5    55527.5
# PCCS1F545 (id = 35)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.4500E11     0.0000E00    2.3833E-11   9.5816E-13    55055.5    55527.5
# PCCS1F353 (id = 34)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.5300E11     0.0000E00    2.1186E-11   3.7201E-13    55055.5    55527.5
# PCCS1F217 (id = 33)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.1700E11     0.0000E00    1.7783E-11   1.2019E-13    55055.5    55527.5
# PCCS1F143 (id = 32)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4300E11     0.0000E00    1.5144E-11   1.1979E-13    55055.5    55527.5
# PCCS1F100 (id = 31)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0000E11     0.0000E00    1.3351E-11   1.3770E-13    55055.5    55527.5
# PCCS1F070 (id = 30)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.0400E10     0.0000E00    1.0123E-11   1.0912E-13    55055.5    55527.5
# PCCS1F044 (id = 29)
