# RA = 16 53 52.21 (253.46754)
# Dec = +39 45 37.58 (39.76044)
# Redshift = 0.0
# nH = 1.69E20 cm^-2 
# NuBlazar (id = 124)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.7120E14     0.0000E00    3.0143E-11   1.7424E-13 0.0   0.0
1.0310E15     0.0000E00    2.7422E-11   1.0309E-13 0.0   0.0
1.2970E15     0.0000E00    2.8668E-11   2.5944E-13 0.0   0.0
8.7120E14     0.0000E00    2.6746E-11   1.7424E-13 0.0   0.0
1.0310E15     0.0000E00    2.4123E-11   1.0309E-13 0.0   0.0
1.2970E15     0.0000E00    2.4647E-11   2.5944E-13 0.0   0.0
8.7120E14     0.0000E00    2.6484E-11   1.7424E-13 0.0   0.0
1.0310E15     0.0000E00    2.3814E-11   1.0309E-13 0.0   0.0
1.2970E15     0.0000E00    2.4777E-11   2.5944E-13 0.0   0.0
3.1240E14     0.0000E00    4.0924E-11   6.2480E-13 0.0   0.0
3.4650E14     0.0000E00    1.0014E-10   0.0000E00 0.0   0.0
4.0080E14     0.0000E00    9.6994E-11   0.0000E00 0.0   0.0
4.8940E14     0.0000E00    8.3198E-11   0.0000E00 0.0   0.0
6.2820E14     0.0000E00    3.2792E-11   9.4230E-13 0.0   0.0
3.4650E14     0.0000E00    4.8163E-12   7.6230E-13 0.0   0.0
4.0080E14     0.0000E00    7.7755E-12   2.8457E-12 0.0   0.0
1.3570E13     0.0000E00    7.3555E-12   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    7.8839E-12   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    2.4440E-11   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    4.2866E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    1.3855E-10   0.0000E00 0.0   0.0
1.8390E14     0.0000E00    2.1519E-10   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    2.0841E-10   0.0000E00 0.0   0.0
3.3240E14     0.0000E00    8.7432E-11   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    8.0103E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    8.5422E-11   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    4.0429E-11   1.2440E-13 0.0   0.0
8.5190E14     0.0000E00    1.2012E-11   8.5192E-14 0.0   0.0
1.3570E13     0.0000E00    8.0340E-12   2.3071E-13 0.0   0.0
2.5930E13     0.0000E00    8.4804E-12   1.2967E-13 0.0   0.0
6.5170E13     0.0000E00    2.0399E-11   3.2586E-13 0.0   0.0
8.9490E13     0.0000E00    3.2306E-11   6.2643E-13 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   9.6985E-13 0.0   0.0
1.8390E14     0.0000E00    8.3132E-11   1.2874E-12 0.0   0.0
2.3980E14     0.0000E00    8.9696E-11   1.6788E-12 0.0   0.0
4.4550E14     0.0000E00    2.9222E-11   1.3364E-13 0.0   0.0
5.4140E14     0.0000E00    3.5897E-11   1.5160E-12 0.0   0.0
1.3570E13     0.0000E00    7.3555E-12   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    7.8839E-12   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    2.4440E-11   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    4.2866E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    1.3855E-10   0.0000E00 0.0   0.0
1.8390E14     0.0000E00    2.1519E-10   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    2.0841E-10   0.0000E00 0.0   0.0
3.3240E14     0.0000E00    8.7432E-11   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    8.0103E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    8.5422E-11   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    4.0429E-11   1.2440E-13 0.0   0.0
8.5190E14     0.0000E00    1.2012E-11   8.5192E-14 0.0   0.0
1.3570E13     0.0000E00    8.0340E-12   2.3071E-13 0.0   0.0
2.5930E13     0.0000E00    8.4804E-12   1.2967E-13 0.0   0.0
6.5170E13     0.0000E00    2.0399E-11   3.2586E-13 0.0   0.0
8.9490E13     0.0000E00    3.2306E-11   6.2643E-13 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   9.6985E-13 0.0   0.0
1.8390E14     0.0000E00    8.3132E-11   1.2874E-12 0.0   0.0
2.3980E14     0.0000E00    8.9696E-11   1.6788E-12 0.0   0.0
4.4550E14     0.0000E00    2.9222E-11   1.3364E-13 0.0   0.0
5.4140E14     0.0000E00    3.5897E-11   1.5160E-12 0.0   0.0
3.3240E14     0.0000E00    1.6389E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.4528E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.2045E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    7.3394E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.3257E-11   1.7038E-13 0.0   0.0
3.3240E14     0.0000E00    1.4794E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.3586E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.1326E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.9662E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.2235E-11   1.7038E-13 0.0   0.0
3.3240E14     0.0000E00    1.4195E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.3036E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0942E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.7174E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.1383E-11   8.5192E-14 0.0   0.0
3.3240E14     0.0000E00    2.0345E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.7199E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.4109E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    8.7077E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.0754E-11   1.7038E-13 0.0   0.0
3.3240E14     0.0000E00    1.9082E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.6727E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.3725E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    8.2723E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.7517E-11   1.7038E-13 0.0   0.0
3.3240E14     0.0000E00    1.6456E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.4764E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.2333E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    7.5882E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.4961E-11   8.5192E-14 0.0   0.0
3.3240E14     0.0000E00    1.6954E-11   6.6488E-14 0.0   0.0
3.9270E14     0.0000E00    1.6963E-11   3.9266E-14 0.0   0.0
4.7990E14     0.0000E00    1.4685E-11   4.7990E-14 0.0   0.0
6.2200E14     0.0000E00    7.1528E-12   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    9.6267E-13   1.7038E-14 0.0   0.0
3.3240E14     0.0000E00    1.3464E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.5510E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.2525E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    4.2357E-11   1.2440E-13 0.0   0.0
8.5190E14     0.0000E00    3.4673E-11   1.7038E-13 0.0   0.0
3.3240E14     0.0000E00    1.2533E-12   2.3271E-14 0.0   0.0
3.9270E14     0.0000E00    6.4789E-13   7.8532E-15 0.0   0.0
4.7990E14     0.0000E00    9.5020E-14   3.8392E-15 0.0   0.0
6.2200E14     0.0000E00    6.3442E-13   6.2198E-15 0.0   0.0
8.5190E14     0.0000E00    8.8600E-15   8.7748E-15 0.0   0.0
3.3240E14     0.0000E00    1.5924E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.4332E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.1662E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    7.9613E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.2629E-11   1.7038E-13 0.0   0.0
3.3240E14     0.0000E00    1.2965E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.2055E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.1182E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    7.7748E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    3.1691E-11   1.7038E-13 0.0   0.0
3.3240E14     0.0000E00    2.5864E-11   2.3271E-13 0.0   0.0
3.9270E14     0.0000E00    1.2919E-11   7.8532E-14 0.0   0.0
3.3240E14     0.0000E00    1.6888E-11   6.6488E-14 0.0   0.0
3.9270E14     0.0000E00    1.7041E-11   3.9266E-14 0.0   0.0
4.7990E14     0.0000E00    1.4637E-11   4.7990E-14 0.0   0.0
6.2200E14     0.0000E00    7.0906E-12   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    8.7748E-13   1.7038E-14 0.0   0.0
3.3240E14     0.0000E00    2.0877E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.8494E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.7084E-10   9.5980E-13 0.0   0.0
6.2200E14     0.0000E00    8.3967E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.8369E-11   1.7038E-13 0.0   0.0
3.3240E14     0.0000E00    9.6075E-11   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    8.6778E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    6.1907E-11   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    4.1610E-11   1.2440E-13 0.0   0.0
8.5190E14     0.0000E00    1.2438E-11   8.5192E-14 0.0   0.0
3.3240E14     0.0000E00    8.8097E-11   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    8.0495E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    8.5422E-11   4.7990E-13 0.0   0.0
6.2200E14     0.0000E00    4.0491E-11   1.2440E-13 0.0   0.0
8.5190E14     0.0000E00    1.2097E-11   8.5192E-14 0.0   0.0
3.3240E14     0.0000E00    1.3597E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.2408E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0510E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.7174E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.6410E-11   8.5192E-14 0.0   0.0
3.3240E14     0.0000E00    1.3065E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.1976E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0270E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.5930E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.5472E-11   8.5192E-14 0.0   0.0
3.3240E14     0.0000E00    1.2201E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.1152E-10   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    9.7900E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.5308E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.5472E-11   8.5192E-14 0.0   0.0
3.3240E14     0.0000E00    1.3597E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.2330E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0558E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.6552E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.6580E-11   8.5192E-14 0.0   0.0
3.3240E14     0.0000E00    1.3131E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.1937E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0462E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.6552E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.5728E-11   8.5192E-14 0.0   0.0
3.3240E14     0.0000E00    1.2433E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.1426E-10   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    1.0174E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.5930E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.4961E-11   8.5192E-14 0.0   0.0
4.0800E08     0.0000E00    7.2216E-15   0.0000E00 0.0   0.0
5.4140E14     0.0000E00    4.1203E-11   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    1.1636E-10   2.8747E-12 0.0   0.0
1.3690E14     0.0000E00    1.1417E-10   2.7378E-12 0.0   0.0
1.3690E14     0.0000E00    1.3251E-10   3.2854E-12 0.0   0.0
1.3690E14     0.0000E00    1.1417E-10   2.7378E-12 0.0   0.0
1.3690E14     0.0000E00    1.1636E-10   2.8747E-12 0.0   0.0
1.8390E14     0.0000E00    1.7031E-10   3.6784E-12 0.0   0.0
1.8390E14     0.0000E00    1.7583E-10   4.0462E-12 0.0   0.0
1.8390E14     0.0000E00    2.1519E-10   5.5176E-12 0.0   0.0
1.8390E14     0.0000E00    1.7344E-10   3.8623E-12 0.0   0.0
1.8390E14     0.0000E00    1.7785E-10   4.0462E-12 0.0   0.0
2.3980E14     0.0000E00    1.4798E-10   1.4390E-12 0.0   0.0
2.3980E14     0.0000E00    1.5517E-10   1.6788E-12 0.0   0.0
2.3980E14     0.0000E00    2.0841E-10   3.8373E-12 0.0   0.0
2.3980E14     0.0000E00    1.7723E-10   2.6381E-12 0.0   0.0
2.3980E14     0.0000E00    1.8059E-10   2.8780E-12 0.0   0.0
1.4000E09     0.0000E00    1.9880E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    5.6000E-14   0.0000E00 0.0   0.0
1.4300E11     0.0000E00    7.9079E-13   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    1.7739E-10   3.9985E-12 0.0   0.0
2.4200E14     0.0000E00    1.7857E-10   2.9035E-12 0.0   0.0
1.3690E14     0.0000E00    1.1636E-10   2.8747E-12 0.0   0.0
1.8390E14     0.0000E00    1.7785E-10   4.0462E-12 0.0   0.0
2.3980E14     0.0000E00    1.8059E-10   2.8780E-12 0.0   0.0
1.3690E14     0.0000E00    1.1636E-10   2.8747E-12 0.0   0.0
1.8390E14     0.0000E00    1.7785E-10   4.0462E-12 0.0   0.0
2.3980E14     0.0000E00    1.8059E-10   2.8780E-12 0.0   0.0
4.0800E08     0.0000E00    7.2216E-15   0.0000E00 0.0   0.0
3.6500E08     0.0000E00    7.0080E-15   1.8250E-16 0.0   0.0
3.3000E08     0.0000E00    6.4020E-15   0.0000E00 0.0   0.0
3.3000E08     0.0000E00    6.4020E-15   0.0000E00 0.0   0.0
3.3000E08     0.0000E00    6.3030E-15   0.0000E00 0.0   0.0
3.3000E08     0.0000E00    6.4020E-15   0.0000E00 0.0   0.0
8.4000E09     0.0000E00    3.1080E-16   0.0000E00 0.0   0.0
8.4000E09     0.0000E00    8.9040E-16   0.0000E00 0.0   0.0
8.4000E09     0.0000E00    1.1844E-15   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    6.1793E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    8.0103E-11   0.0000E00 0.0   0.0
1.4990E09     0.0000E00    3.2079E-16   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.9000E-11   9.5823E-13 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   1.1084E-12 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
1.8390E14     0.0000E00    8.3132E-11   1.2874E-12 0.0   0.0
2.3980E14     0.0000E00    8.9696E-11   1.6788E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
2.4200E14     0.0000E00    2.0591E-10   0.0000E00 0.0   0.0
8.0000E09     0.0000E00    7.2000E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    6.9000E-14   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    4.5000E-14   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.7550E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.3050E-13   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    7.7898E-12   2.1714E-13 0.0   0.0
2.5930E13     0.0000E00    8.7138E-12   1.5560E-13 0.0   0.0
6.5170E13     0.0000E00    1.9291E-11   3.2586E-13 0.0   0.0
8.9490E13     0.0000E00    3.1232E-11   5.3694E-13 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   9.6985E-13 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
4.8500E09     0.0000E00    6.6930E-14   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    3.2919E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.2722E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.4518E-12 0.0   0.0
4.4550E14     0.0000E00    6.5928E-11   4.4546E-13 0.0   0.0
4.4550E14     0.0000E00    2.6594E-11   3.5637E-13 0.0   0.0
4.4550E14     0.0000E00    2.9222E-11   1.3364E-13 0.0   0.0
1.3690E14     0.0000E00    1.1636E-10   0.0000E00 0.0   0.0
1.5000E08     0.0000E00    2.3700E-15   3.0000E-17 0.0   0.0
1.4000E09     0.0000E00    2.2820E-14   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.9222E-11   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    2.1840E-14   0.0000E00 0.0   0.0
4.8000E09     0.0000E00    6.6240E-14   0.0000E00 0.0   0.0
2.9410E12     0.0000E00    1.4115E-11   2.9406E-12 0.0   0.0
4.8470E12     0.0000E00    8.2401E-12   1.9388E-12 0.0   0.0
1.2550E13     0.0000E00    1.2554E-11   2.5108E-12 0.0   0.0
2.5870E13     0.0000E00    2.0693E-11   5.1732E-12 0.0   0.0
1.3860E14     0.0000E00    1.3855E-10   4.1565E-12 0.0   0.0
1.8180E14     0.0000E00    2.1447E-10   3.6350E-12 0.0   0.0
2.4200E14     0.0000E00    2.0591E-10   3.8714E-12 0.0   0.0
3.5060E11     0.0000E00    8.7657E-13   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    8.7657E-13   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    1.6129E-12   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    8.7657E-13   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    8.7657E-13   0.0000E00 0.0   0.0
3.5060E11     0.0000E00    1.6129E-12   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    8.7348E-11   0.0000E00 0.0   0.0
8.6200E10     0.0000E00    5.6030E-13   2.5860E-14 0.0   0.0
1.5000E10     0.0000E00    1.7400E-13   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    1.3278E-10   0.0000E00 0.0   0.0
5.4140E14     0.0000E00    9.5292E-11   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    6.3508E-11   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    1.3278E-10   0.0000E00 0.0   0.0
5.4140E14     0.0000E00    9.5292E-11   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    6.2901E-11   0.0000E00 0.0   0.0
2.9410E12     0.0000E00    1.4115E-11   2.9406E-12 0.0   0.0
4.8470E12     0.0000E00    8.2401E-12   1.9388E-12 0.0   0.0
1.2550E13     0.0000E00    1.2554E-11   2.5108E-12 0.0   0.0
2.5870E13     0.0000E00    2.0693E-11   5.1732E-12 0.0   0.0
1.8180E14     0.0000E00    2.1628E-10   3.6350E-12 0.0   0.0
2.4200E14     0.0000E00    2.0978E-10   3.8714E-12 0.0   0.0
4.7290E14     0.0000E00    3.8683E-11   0.0000E00 0.0   0.0
6.3480E14     0.0000E00    4.0818E-11   0.0000E00 0.0   0.0
1.2660E13     0.0000E00    6.6861E-12   6.3315E-14 0.0   0.0
3.8080E13     0.0000E00    1.1044E-11   7.6166E-14 0.0   0.0
3.7000E10     0.0000E00    3.4410E-13   6.2900E-14 0.0   0.0
4.3210E14     0.0000E00    6.8704E-11   3.4568E-12 0.0   0.0
2.4000E09     0.0000E00    8.5200E-15   0.0000E00 0.0   0.0
2.4000E09     0.0000E00    1.4784E-14   0.0000E00 0.0   0.0
2.4000E09     0.0000E00    2.9040E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.1500E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    2.4400E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    4.4500E-14   0.0000E00 0.0   0.0
8.8000E09     0.0000E00    3.3968E-14   0.0000E00 0.0   0.0
8.8000E09     0.0000E00    4.1712E-14   0.0000E00 0.0   0.0
8.8000E09     0.0000E00    7.8232E-14   0.0000E00 0.0   0.0
1.5500E10     0.0000E00    6.0140E-14   0.0000E00 0.0   0.0
1.5500E10     0.0000E00    7.3935E-14   0.0000E00 0.0   0.0
1.5500E10     0.0000E00    1.2276E-13   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.2198E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.6727E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.2801E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0702E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.5930E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.2831E-11   8.5192E-14 0.0   0.0
3.9270E14     0.0000E00    1.6727E-10   3.9266E-13 0.0   0.0
3.9270E14     0.0000E00    1.2801E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.0702E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.5930E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.2831E-11   8.5192E-14 0.0   0.0
1.5000E09     0.0000E00    2.1000E-14   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    3.5400E-14   0.0000E00 0.0   0.0
6.0000E09     0.0000E00    7.2000E-14   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.9000E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    9.0176E-11   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    2.1840E-14   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    2.1840E-14   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    2.1840E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    6.2500E-14   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    6.0341E-12   8.9058E-13 0.0   0.0
2.4200E14     0.0000E00    5.4683E-12   7.0168E-13 0.0   0.0
3.3240E14     0.0000E00    5.3523E-12   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    5.2224E-12   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    3.7912E-12   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    2.1396E-12   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    1.3034E-12   0.0000E00 0.0   0.0
1.2970E15     0.0000E00    7.5338E-13   5.5758E-14 0.0   0.0
1.9610E15     0.0000E00    1.1392E-12   1.1568E-13 0.0   0.0
1.5000E09     0.0000E00    2.1000E-14   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    3.5400E-14   0.0000E00 0.0   0.0
6.0000E09     0.0000E00    7.2000E-14   0.0000E00 0.0   0.0
1.2000E10     0.0000E00    1.0152E-13   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.9000E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    8.9696E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
4.4550E14     0.0000E00    3.2919E-11   0.0000E00 0.0   0.0
5.4140E14     0.0000E00    6.4430E-13   0.0000E00 0.0   0.0
1.5000E09     0.0000E00    2.1000E-14   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    3.5400E-14   0.0000E00 0.0   0.0
6.0000E09     0.0000E00    7.2000E-14   0.0000E00 0.0   0.0
1.2000E10     0.0000E00    1.0152E-13   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.9000E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    8.9696E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    3.2919E-11   0.0000E00 0.0   0.0
8.4000E09     0.0000E00    7.3164E-14   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.9000E-11   9.5823E-13 0.0   0.0
1.8390E14     0.0000E00    8.3132E-11   1.2874E-12 0.0   0.0
2.3980E14     0.0000E00    8.9696E-11   1.6788E-12 0.0   0.0
3.9270E14     0.0000E00    2.8625E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    2.3245E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.0405E-10   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    8.0495E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    6.5928E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.6594E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.9222E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    5.1349E-12   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    8.5422E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    1.9592E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    4.0491E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    1.7038E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    1.2097E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
3.9270E14     0.0000E00    2.8625E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    2.3245E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.0405E-10   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    8.0495E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    6.5928E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.6594E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.9222E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    5.1349E-12   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    8.5422E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    1.9592E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    4.0491E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    1.7038E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    1.2097E-11   0.0000E00 0.0   0.0
4.9940E14     0.0000E00    6.3926E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.1783E-11   0.0000E00 0.0   0.0
2.0000E08     0.0000E00    6.3400E-18   0.0000E00 0.0   0.0
1.5000E09     0.0000E00    4.7850E-17   0.0000E00 0.0   0.0
3.0000E09     0.0000E00    9.6900E-17   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    1.1636E-10   0.0000E00 0.0   0.0
1.8390E14     0.0000E00    1.7785E-10   0.0000E00 0.0   0.0
