# RA = 11 04 27.30 (166.11375)
# Dec = +38 12 32.00 (38.208889)
# Redshift = 0.0
# nH = 1.34E20 cm^-2 
# NuBlazar (id = 116)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.7100E17     0.0000E00    1.6417E-10   2.0212E-13    55319.32542824074    55319.40840277778
1.7100E17     0.0000E00    1.0713E-10   1.4757E-13    52611.001539351855    52611.111296296294
1.7100E17     0.0000E00    1.3286E-10   1.6616E-13    54976.171331018515    54976.277453703704
1.7100E17     0.0000E00    8.1596E-11   1.7245E-13    54230.54209490741    54230.62398148148
1.7100E17     0.0000E00    1.3852E-10   2.0456E-13    52592.874131944445    52592.98402777778
1.7100E17     0.0000E00    2.0752E-10   1.6736E-13    58609.7440625    58609.86141203704
1.7100E17     0.0000E00    2.8975E-10   8.1771E-14    53683.76315972222    53684.45539351852
1.7100E17     0.0000E00    1.3407E-10   2.1312E-13    54228.613171296296    54228.839537037034
1.7100E17     0.0000E00    2.2898E-10   3.6881E-14    51861.932488425926    51862.47224537037
1.7100E17     0.0000E00    7.0968E-11   2.0859E-13    55893.978784722225    55894.114340277774
1.7100E17     0.0000E00    1.0884E-10   7.4691E-13    52797.913194444445    52798.459861111114
1.7100E17     0.0000E00    1.8736E-10   1.0133E-15    57334.60832175926    57334.958761574075
1.7100E17     0.0000E00    5.1901E-12   4.6036E-13    52792.06047453704    52792.27177083334
1.7100E17     0.0000E00    1.6705E-10   8.9542E-14    57514.16784722222    57514.49050925926
1.7100E17     0.0000E00    5.0029E-11   7.2817E-14    52399.18887731482    52399.38631944444
1.7100E17     0.0000E00    3.2028E-10   6.0880E-14    53883.092986111114    53883.884305555555
1.7100E17     0.0000E00    8.0444E-11   1.6318E-13    54230.41247685185    54230.49428240741
1.7100E17     0.0000E00    8.5067E-11   8.1725E-14    52609.95842592593    52610.778715277775
1.7100E17     0.0000E00    1.6014E-10   1.6472E-14    52592.01940972222    52592.828148148146
1.7100E17     0.0000E00    1.0091E-10   1.2921E-13    52610.83358796296    52610.94342592593
1.7100E17     0.0000E00    1.7670E-10   1.4569E-13    55151.75497685185    55151.84952546296
1.7100E17     0.0000E00    1.1103E-10   2.1940E-13    54423.54855324074    54423.764085648145
1.7100E17     0.0000E00    1.0935E-10   4.7855E-14    51850.00702546296    51850.43409722222
1.7100E17     0.0000E00    2.6959E-10   1.0232E-13    58444.15326388889    58444.33427083334
1.7100E17     0.0000E00    7.5130E-11   7.2793E-14    52398.701273148145    52399.127233796295
1.7100E17     0.0000E00    7.0407E-11   9.3363E-14    57695.56859953704    57695.75375
# XMMSL2 (2-12 keV) (id = 56)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.1850E18     0.0000E00    4.2258E-10   2.4472E-11    53872.69675713    53872.69727796
1.1850E18     0.0000E00    3.9015E-11   4.8988E-12    54224.46573861    54224.46625944
1.1850E18     0.0000E00    3.1736E-11   4.5025E-12    56423.29651407    56423.29703491
1.1850E18     0.0000E00    1.8369E-10   1.1261E-11    56973.76925713    56973.76977796
# XMMSL2 (0.2-2 keV) (id = 55)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.5290E17     0.0000E00    1.9633E-10   5.0977E-12    53872.69675713    53872.69727796
1.5290E17     0.0000E00    7.3490E-11   2.2932E-12    54224.46573861    54224.46625944
1.5290E17     0.0000E00    1.3348E-11   1.7463E-12    56423.29651407    56423.29703491
1.5290E17     0.0000E00    1.7338E-10   3.7421E-12    56973.76925713    56973.76977796
# XMMSL2 (0.2-12 keV) (id = 54)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.7460E17     0.0000E00    3.2663E-10   7.7250E-12    53872.69675713    53872.69727796
3.7460E17     0.0000E00    9.2780E-11   2.8103E-12    54224.46573861    54224.46625944
3.7460E17     0.0000E00    7.6735E-11   2.5869E-12    56423.29651407    56423.29703491
3.7460E17     0.0000E00    2.3207E-10   4.7237E-12    56973.76925713    56973.76977796
# WGACAT2 (id = 53)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    6.1758E-11   2.2289E-13    49297.334005    49297.0
2.4200E17     0.0000E00    9.1012E-11   3.2504E-13    49111.821366    49112.106458
2.4200E17     0.0000E00    9.3798E-11   2.2289E-13    49142.342257    49142.975035
# WFCCAT FULL (id = 52)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0810E18     0.0000E00    1.0823E-10   4.2894E-12    51159.61515    51161.677361
1.0810E18     0.0000E00    1.3692E-10   1.6605E-11    50999.819826    51001.697373
1.0810E18     0.0000E00    2.5651E-10   8.8039E-12    51148.206389    51149.067196
1.0810E18     0.0000E00    7.7125E-11   8.8525E-12    51715.462558    51716.316008
1.0810E18     0.0000E00    1.8004E-10   7.5712E-12    51150.277905    51151.34086
1.0810E18     0.0000E00    7.6127E-11   7.0383E-12    50789.813067    50790.597281
1.0810E18     0.0000E00    1.3642E-10   1.6872E-11    50974.535706    50974.89905
1.0810E18     0.0000E00    1.1429E-10   1.8502E-11    52051.393171    52052.651389
1.0810E18     0.0000E00    6.0259E-11   5.2936E-12    51336.61941    51337.538454
1.0810E18     0.0000E00    2.3380E-10   7.9553E-12    51353.247627    51353.760189
1.0810E18     0.0000E00    1.7195E-10   2.8510E-11    50994.682083    50996.607789
1.0810E18     0.0000E00    1.2909E-10   2.0682E-11    51692.867812    51693.521542
1.0810E18     0.0000E00    2.9056E-10   8.6494E-12    51151.412512    51153.615301
1.0810E18     0.0000E00    2.4239E-10   8.6402E-12    51354.108113    51355.176645
1.0810E18     0.0000E00    2.1059E-10   8.2343E-12    50990.209977    50991.254691
1.0810E18     0.0000E00    1.4655E-10   2.0037E-11    51112.028611    51112.905855
1.0810E18     0.0000E00    1.7432E-10   9.6548E-12    50763.647928    50764.62512
1.0810E18     0.0000E00    6.5096E-11   5.5199E-12    50825.578264    50826.550315
1.0810E18     0.0000E00    1.0340E-10   8.2230E-12    51334.337361    51336.540706
1.0810E18     0.0000E00    3.9953E-11   5.1983E-12    50438.013044    50438.405111
1.0810E18     0.0000E00    3.7692E-10   1.3946E-11    50982.365405    50982.994279
1.0810E18     0.0000E00    2.1075E-10   7.0927E-12    51353.247627    51354.034874
1.0810E18     0.0000E00    8.4567E-11   6.9426E-12    52056.214468    52056.682947
1.0810E18     0.0000E00    1.4774E-10   4.9037E-12    52052.739259    52056.200185
1.0810E18     0.0000E00    1.2655E-10   1.3294E-11    51684.489317    51687.184155
1.0810E18     0.0000E00    5.4614E-11   6.1859E-12    50806.605613    50808.403935
1.0810E18     0.0000E00    1.6729E-10   5.6542E-12    50970.127431    50974.053137
1.0810E18     0.0000E00    1.4339E-10   1.7339E-11    51706.379572    51708.61853
1.0810E18     0.0000E00    8.1003E-11   5.1172E-12    52061.528472    52065.333264
1.0810E18     0.0000E00    2.5972E-10   8.0613E-12    51701.965625    51703.012581
1.0810E18     0.0000E00    1.1380E-10   7.1126E-12    52067.421377    52071.989734
# WFCCAT (id = 51)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.7550E17     0.0000E00    1.3755E-10   5.8184E-12    51159.61515    51161.677361
9.2370E17     0.0000E00    1.1621E-10   5.6182E-12    51159.61515    51161.677361
1.3810E18     0.0000E00    9.5393E-11   7.1959E-12    51159.61515    51161.677361
2.1230E18     0.0000E00    6.5507E-11   1.0710E-11    51159.61515    51161.677361
5.7550E17     0.0000E00    1.3126E-10   2.1859E-11    50999.819826    51001.697373
9.2370E17     0.0000E00    1.2506E-10   1.9284E-11    50999.819826    51001.697373
1.3810E18     0.0000E00    1.2674E-10   2.2973E-11    50999.819826    51001.697373
2.1230E18     0.0000E00    1.0228E-10   3.9440E-11    50999.819826    51001.697373
5.7550E17     0.0000E00    2.3165E-10   1.2523E-11    51148.206389    51149.067196
9.2370E17     0.0000E00    2.5066E-10   1.2697E-11    51148.206389    51149.067196
1.3810E18     0.0000E00    2.2613E-10   1.3453E-11    51148.206389    51149.067196
2.1230E18     0.0000E00    2.6508E-10   2.1877E-11    51148.206389    51149.067196
5.7550E17     0.0000E00    5.2434E-11   1.4615E-11    51715.462558    51716.316008
9.2370E17     0.0000E00    6.4045E-11   1.1280E-11    51715.462558    51716.316008
1.3810E18     0.0000E00    7.7957E-11   1.1160E-11    51715.462558    51716.316008
2.1230E18     0.0000E00    4.7351E-11   1.9376E-11    51715.462558    51716.316008
5.7550E17     0.0000E00    2.0440E-10   1.0542E-11    51150.277905    51151.34086
9.2370E17     0.0000E00    1.9171E-10   1.0266E-11    51150.277905    51151.34086
1.3810E18     0.0000E00    1.5292E-10   1.2784E-11    51150.277905    51151.34086
2.1230E18     0.0000E00    1.6540E-10   2.0870E-11    51150.277905    51151.34086
6.0210E17     0.0000E00    8.7854E-11   1.0790E-11    50789.813067    50790.597281
9.6480E17     0.0000E00    9.1582E-11   1.0184E-11    50789.813067    50790.597281
1.4480E18     0.0000E00    6.7911E-11   1.2820E-11    50789.813067    50790.597281
2.2310E18     0.0000E00    6.8699E-11   1.8185E-11    50789.813067    50790.597281
5.7550E17     0.0000E00    1.8505E-10   3.5769E-11    50974.535706    50974.89905
9.2370E17     0.0000E00    1.6246E-10   2.8861E-11    50974.535706    50974.89905
1.3810E18     0.0000E00    1.1062E-10   3.3328E-11    50974.535706    50974.89905
2.1230E18     0.0000E00    1.3341E-10   4.6741E-11    50974.535706    50974.89905
5.7550E17     0.0000E00    1.3916E-10   3.0758E-11    52051.393171    52052.651389
9.2370E17     0.0000E00    1.1525E-10   2.6448E-11    52051.393171    52052.651389
1.3810E18     0.0000E00    9.6374E-11   2.6962E-11    52051.393171    52052.651389
6.0210E17     0.0000E00    9.1042E-11   7.9736E-12    51336.61941    51337.538454
9.6480E17     0.0000E00    5.5939E-11   7.8060E-12    51336.61941    51337.538454
1.4480E18     0.0000E00    6.1457E-11   8.8554E-12    51336.61941    51337.538454
2.2310E18     0.0000E00    3.1852E-11   1.2781E-11    51336.61941    51337.538454
6.0210E17     0.0000E00    3.3336E-10   1.2482E-11    51353.247627    51353.760189
9.6480E17     0.0000E00    2.5784E-10   1.1065E-11    51353.247627    51353.760189
1.4480E18     0.0000E00    2.1958E-10   1.3424E-11    51353.247627    51353.760189
2.2310E18     0.0000E00    1.6845E-10   1.9498E-11    51353.247627    51353.760189
6.0210E17     0.0000E00    2.8416E-10   3.9781E-11    50994.682083    50996.607789
9.6480E17     0.0000E00    2.5010E-10   3.9564E-11    50994.682083    50996.607789
1.4480E18     0.0000E00    1.3700E-10   5.5611E-11    50994.682083    50996.607789
2.2310E18     0.0000E00    1.3246E-10   1.0162E-10    50994.682083    50996.607789
6.0210E17     0.0000E00    1.8121E-10   2.7477E-11    51692.867812    51693.521542
9.6480E17     0.0000E00    8.4819E-11   3.1044E-11    51692.867812    51693.521542
1.4480E18     0.0000E00    1.5754E-10   3.5643E-11    51692.867812    51693.521542
6.0210E17     0.0000E00    4.0478E-10   1.2528E-11    51151.412512    51153.615301
9.6480E17     0.0000E00    3.1078E-10   1.0954E-11    51151.412512    51153.615301
1.4480E18     0.0000E00    2.7224E-10   1.4152E-11    51151.412512    51153.615301
2.2310E18     0.0000E00    1.9629E-10   2.4753E-11    51151.412512    51153.615301
5.7550E17     0.0000E00    2.2562E-10   1.5213E-11    51354.108113    51355.176645
9.2370E17     0.0000E00    2.4155E-10   1.0656E-11    51354.108113    51355.176645
1.3810E18     0.0000E00    2.2018E-10   1.1916E-11    51354.108113    51355.176645
2.1230E18     0.0000E00    1.6362E-10   1.7502E-11    51354.108113    51355.176645
5.7550E17     0.0000E00    2.5477E-10   1.4028E-11    50990.209977    50991.254691
9.2370E17     0.0000E00    2.2352E-10   1.2053E-11    50990.209977    50991.254691
1.3810E18     0.0000E00    1.8231E-10   1.4885E-11    50990.209977    50991.254691
2.1230E18     0.0000E00    1.6890E-10   1.9390E-11    50990.209977    50991.254691
6.0210E17     0.0000E00    1.7088E-10   2.9409E-11    51112.028611    51112.905855
9.6480E17     0.0000E00    1.0501E-10   2.6508E-11    51112.028611    51112.905855
1.4480E18     0.0000E00    1.6761E-10   3.5105E-11    51112.028611    51112.905855
2.2310E18     0.0000E00    1.0717E-10   5.8575E-11    51112.028611    51112.905855
6.0210E17     0.0000E00    2.2627E-10   1.6757E-11    50763.647928    50764.62512
9.6480E17     0.0000E00    2.0261E-10   1.3531E-11    50763.647928    50764.62512
1.4480E18     0.0000E00    1.6358E-10   1.6184E-11    50763.647928    50764.62512
2.2310E18     0.0000E00    1.1923E-10   2.6755E-11    50763.647928    50764.62512
6.0210E17     0.0000E00    9.4704E-11   9.7861E-12    50825.578264    50826.550315
9.6480E17     0.0000E00    7.7569E-11   7.9445E-12    50825.578264    50826.550315
1.4480E18     0.0000E00    6.1644E-11   9.8345E-12    50825.578264    50826.550315
2.2310E18     0.0000E00    4.7907E-11   1.4967E-11    50825.578264    50826.550315
5.7550E17     0.0000E00    1.2666E-10   1.2739E-11    51334.337361    51336.540706
9.2370E17     0.0000E00    1.2251E-10   1.2593E-11    51334.337361    51336.540706
1.3810E18     0.0000E00    8.6899E-11   1.4523E-11    51334.337361    51336.540706
2.1230E18     0.0000E00    6.7604E-11   2.3818E-11    51334.337361    51336.540706
5.7550E17     0.0000E00    5.1969E-11   8.5232E-12    50438.013044    50438.405111
9.2370E17     0.0000E00    3.0210E-11   7.2776E-12    50438.013044    50438.405111
1.3810E18     0.0000E00    4.0694E-11   8.3821E-12    50438.013044    50438.405111
2.1230E18     0.0000E00    4.5951E-11   1.2557E-11    50438.013044    50438.405111
5.7550E17     0.0000E00    3.5848E-10   2.2157E-11    50982.365405    50982.994279
9.2370E17     0.0000E00    3.4623E-10   2.0243E-11    50982.365405    50982.994279
1.3810E18     0.0000E00    3.6567E-10   2.2440E-11    50982.365405    50982.994279
2.1230E18     0.0000E00    2.6693E-10   3.4430E-11    50982.365405    50982.994279
6.0210E17     0.0000E00    3.1180E-10   1.1520E-11    51353.247627    51354.034874
9.6480E17     0.0000E00    2.3334E-10   9.3084E-12    51353.247627    51354.034874
1.4480E18     0.0000E00    1.9659E-10   1.1571E-11    51353.247627    51354.034874
2.2310E18     0.0000E00    1.4405E-10   1.7007E-11    51353.247627    51354.034874
5.7550E17     0.0000E00    1.0838E-10   1.1504E-11    52056.214468    52056.682947
9.2370E17     0.0000E00    7.4557E-11   1.0079E-11    52056.214468    52056.682947
1.3810E18     0.0000E00    7.8993E-11   1.0919E-11    52056.214468    52056.682947
2.1230E18     0.0000E00    7.3064E-11   1.9650E-11    52056.214468    52056.682947
5.7550E17     0.0000E00    1.4397E-10   7.9205E-12    52052.739259    52056.200185
9.2370E17     0.0000E00    1.4145E-10   5.1035E-12    52052.739259    52056.200185
1.3810E18     0.0000E00    1.3490E-10   5.6419E-12    52052.739259    52056.200185
2.1230E18     0.0000E00    1.0112E-10   8.9458E-12    52052.739259    52056.200185
6.0210E17     0.0000E00    2.1259E-10   2.2384E-11    51684.489317    51687.184155
9.6480E17     0.0000E00    1.7001E-10   2.0817E-11    51684.489317    51687.184155
1.4480E18     0.0000E00    1.0703E-10   2.2542E-11    51684.489317    51687.184155
5.7550E17     0.0000E00    8.7388E-11   8.8117E-12    50806.605613    50808.403935
9.2370E17     0.0000E00    5.0609E-11   9.0540E-12    50806.605613    50808.403935
1.3810E18     0.0000E00    4.9480E-11   1.0699E-11    50806.605613    50808.403935
2.1230E18     0.0000E00    2.7281E-11   1.8862E-11    50806.605613    50808.403935
6.0210E17     0.0000E00    2.5283E-10   8.8181E-12    50970.127431    50974.053137
9.6480E17     0.0000E00    1.8218E-10   8.1964E-12    50970.127431    50974.053137
1.4480E18     0.0000E00    1.5838E-10   1.0251E-11    50970.127431    50974.053137
2.2310E18     0.0000E00    1.1949E-10   1.7928E-11    50970.127431    50974.053137
5.7550E17     0.0000E00    2.9772E-10   3.7791E-11    51706.379572    51708.61853
9.2370E17     0.0000E00    1.7680E-10   2.6667E-11    51706.379572    51708.61853
1.3810E18     0.0000E00    1.1608E-10   2.7888E-11    51706.379572    51708.61853
2.1230E18     0.0000E00    1.2502E-10   4.9641E-11    51706.379572    51708.61853
5.7550E17     0.0000E00    1.0516E-10   9.5701E-12    52061.528472    52065.333264
9.2370E17     0.0000E00    7.9992E-11   5.9586E-12    52061.528472    52065.333264
1.3810E18     0.0000E00    7.3399E-11   6.3074E-12    52061.528472    52065.333264
2.1230E18     0.0000E00    7.2915E-11   1.0748E-11    52061.528472    52065.333264
6.0210E17     0.0000E00    2.8772E-10   1.1227E-11    51701.965625    51703.012581
9.6480E17     0.0000E00    2.6787E-10   9.2520E-12    51701.965625    51703.012581
1.4480E18     0.0000E00    2.4783E-10   1.0569E-11    51701.965625    51703.012581
2.2310E18     0.0000E00    2.2353E-10   1.5692E-11    51701.965625    51703.012581
5.7550E17     0.0000E00    9.4703E-11   1.3228E-11    52067.421377    52071.989734
9.2370E17     0.0000E00    1.0576E-10   6.8761E-12    52067.421377    52071.989734
1.3810E18     0.0000E00    1.0516E-10   6.4476E-12    52067.421377    52071.989734
2.1230E18     0.0000E00    8.6213E-11   9.2868E-12    52067.421377    52071.989734
# SAXMECS (id = 50)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E17     0.0000E00    3.7900E-10   4.3263E-13    51673.172917    51676.296262
7.2540E17     0.0000E00    4.9122E-10   1.0365E-12    51662.980185    51663.966956
7.2540E17     0.0000E00    1.7125E-10   4.9573E-13    50986.303021    50987.098519
7.2540E17     0.0000E00    4.5517E-10   9.4638E-13    51664.333623    51667.092384
7.2540E17     0.0000E00    8.6527E-11   1.8477E-13    51302.761759    51306.14015
7.2540E17     0.0000E00    4.7770E-10   9.9148E-13    51661.891146    51662.968588
7.2540E17     0.0000E00    1.3204E-10   4.3264E-13    50926.020012    50927.275741
7.2540E17     0.0000E00    2.2082E-10   5.8587E-13    50924.083264    50925.134583
# RXS2CAT (id = 49)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    1.9462E-10   1.8441E-12    48104.0    48499.0
# RASS (id = 48)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    1.2767E-10   1.3680E-12    47892.5    48257.5
# IPCSLEW (id = 47)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    4.1775E-11   2.7353E-12    43813.5    44695.5
# IPC (id = 46)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    2.0107E-11   7.4271E-13    43813.5    44695.5
2.4200E17     0.0000E00    4.1964E-11   5.1971E-13    43813.5    44695.5
2.4200E17     0.0000E00    4.9833E-11   6.4826E-13    43813.5    44695.5
# CMA (id = 45)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.6460E16     0.0000E00    1.8585E-11   2.2712E-12    46069.695312    46069.695312
7.6460E16     0.0000E00    3.6751E-11   2.5725E-12    46069.636719    46069.636719
7.6460E16     0.0000E00    7.3347E-12   2.7459E-12    45732.605469    45732.605469
7.6460E16     0.0000E00    5.2498E-11   3.0503E-12    46069.609375    46069.609375
7.6460E16     0.0000E00    1.8380E-11   2.2170E-12    45734.605469    45734.605469
7.6460E16     0.0000E00    4.5461E-11   2.3780E-12    45734.539062    45734.539062
7.6460E16     0.0000E00    3.2261E-11   1.7578E-12    45734.558594    45734.558594
7.6460E16     0.0000E00    5.3566E-11   2.2276E-12    45731.472656    45731.472656
7.6460E16     0.0000E00    5.1753E-11   2.1215E-12    45736.050781    45736.050781
7.6460E16     0.0000E00    3.7187E-11   1.5645E-12    45731.511719    45731.511719
7.6460E16     0.0000E00    3.4884E-11   1.9242E-12    45736.089844    45736.089844
7.6460E16     0.0000E00    1.6736E-11   3.5341E-12    45732.582031    45732.582031
7.6460E16     0.0000E00    1.7768E-11   2.9060E-12    45736.132812    45736.132812
7.6460E16     0.0000E00    5.0465E-11   2.0819E-12    46197.675781    46197.675781
7.6460E16     0.0000E00    1.2003E-10   4.8234E-12    46039.808594    46039.808594
7.6460E16     0.0000E00    7.3555E-11   4.4884E-12    46039.882812    46039.882812
7.6460E16     0.0000E00    1.0284E-10   4.1089E-12    46039.832031    46039.832031
7.6460E16     0.0000E00    2.2912E-11   1.7904E-12    45732.546875    45732.546875
7.6460E16     0.0000E00    6.6666E-11   3.2450E-12    46037.96875    46037.96875
7.6460E16     0.0000E00    3.5738E-11   1.5257E-12    46192.007812    46192.007812
7.6460E16     0.0000E00    3.5228E-11   1.6373E-12    45732.496094    45732.496094
7.6460E16     0.0000E00    4.5273E-11   1.6604E-12    46191.929688    46191.929688
7.6460E16     0.0000E00    1.5503E-11   1.5488E-12    46192.105469    46192.105469
7.6460E16     0.0000E00    7.5597E-11   3.1952E-12    46036.746094    46036.746094
7.6460E16     0.0000E00    1.9759E-11   1.8442E-12    46183.96875    46183.96875
7.6460E16     0.0000E00    9.3373E-11   3.7984E-12    46036.71875    46036.71875
7.6460E16     0.0000E00    3.5919E-11   1.6551E-12    46183.890625    46183.890625
7.6460E16     0.0000E00    5.2743E-11   1.8909E-12    46196.875    46196.875
7.6460E16     0.0000E00    5.3976E-11   3.7973E-12    46036.792969    46036.792969
7.6460E16     0.0000E00    1.7274E-11   1.7278E-12    46206.710938    46206.710938
7.6460E16     0.0000E00    4.5796E-11   1.6778E-12    46183.8125    46183.8125
7.6460E16     0.0000E00    3.8765E-11   1.7081E-12    46196.960938    46196.960938
7.6460E16     0.0000E00    3.1668E-11   1.5645E-12    46206.628906    46206.628906
7.6460E16     0.0000E00    2.3910E-11   2.5006E-12    46177.386719    46177.386719
7.6460E16     0.0000E00    5.9333E-11   2.0943E-12    46177.230469    46177.230469
7.6460E16     0.0000E00    9.7817E-11   3.5006E-12    46037.859375    46037.859375
7.6460E16     0.0000E00    4.8312E-11   2.1239E-12    46177.3125    46177.3125
7.6460E16     0.0000E00    1.1914E-10   4.5222E-12    46037.824219    46037.824219
7.6460E16     0.0000E00    4.1439E-11   1.5472E-12    46206.546875    46206.546875
7.6460E16     0.0000E00    1.7737E-11   1.8434E-12    46197.046875    46197.046875
# ARIEL3A (id = 44)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.3760E17     0.0000E00    2.7140E-10   1.6962E-11 0.0   0.0
8.3760E17     0.0000E00    3.7105E-11   2.4737E-12 0.0   0.0
# 1SXPS(2—10 keV) (id = 43)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0810E18     0.0000E00    3.3431E-10   7.9522E-12    53647.181157    54416.616076
# 1SXPS(1-2keV) (id = 42)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.4190E17     0.0000E00    5.0529E-10   7.8909E-12    53647.181157    54416.616076
# 1SXPS(0.3—10 keV) (id = 41)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.1880E17     0.0000E00    5.2113E-10   4.4025E-12    53647.181157    54416.616076
# 1SXPS(0.3-1keV) (id = 40)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3250E17     0.0000E00    5.4379E-10   6.5160E-12    53647.181157    54416.616076
# UVOTSSC uvw2 (id = 39)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4750E15     0.0000E00    1.8154E-10   1.1091E-12    55236.060313    55236.060313
1.4750E15     0.0000E00    1.5108E-10   9.5765E-13    55265.983877    55265.983877
1.4750E15     0.0000E00    2.4168E-10   1.2685E-12    55196.434282    55196.434282
1.4750E15     0.0000E00    1.3585E-10   7.8414E-13    55273.950012    55273.950012
1.4750E15     0.0000E00    1.6763E-10   9.8423E-13    55245.292234    55245.292234
1.4750E15     0.0000E00    1.5748E-10   1.0236E-12    55333.028889    55333.028889
1.4750E15     0.0000E00    1.1393E-10   5.2189E-13    54805.118021    54805.118021
1.4750E15     0.0000E00    1.0693E-10   6.9252E-13    55294.009676    55294.009676
1.4750E15     0.0000E00    1.1005E-10   7.0739E-13    55360.0689    55360.0689
1.4750E15     0.0000E00    1.2234E-10   7.2936E-13    55382.749988    55382.749988
1.4750E15     0.0000E00    1.2076E-10   1.0668E-12    54569.214213    54569.214213
1.4750E15     0.0000E00    1.5545E-10   9.2860E-13    55336.907778    55336.907778
1.4750E15     0.0000E00    1.2455E-10   1.1545E-12    55357.925521    55357.925521
1.4750E15     0.0000E00    1.8454E-10   1.5361E-12    54538.241875    54538.241875
1.4750E15     0.0000E00    1.9257E-10   1.1891E-12    55215.262245    55215.262245
1.4750E15     0.0000E00    1.0608E-10   6.8112E-13    53904.042477    53904.042477
1.4750E15     0.0000E00    1.3434E-10   5.8035E-13    55147.73103    55147.73103
1.4750E15     0.0000E00    1.7583E-10   1.0718E-12    55269.869433    55269.869433
1.4750E15     0.0000E00    1.3827E-10   8.1900E-13    55156.099028    55156.099028
1.4750E15     0.0000E00    1.8399E-10   1.0239E-12    54591.178831    54591.178831
1.4750E15     0.0000E00    1.5350E-10   8.4681E-13    55272.946563    55272.946563
1.4750E15     0.0000E00    1.4922E-10   8.1993E-13    55275.953854    55275.953854
1.4750E15     0.0000E00    1.4730E-10   9.4188E-13    55315.096782    55315.096782
1.4750E15     0.0000E00    1.5569E-10   1.0791E-12    54945.002002    54945.002002
1.4750E15     0.0000E00    1.4890E-10   6.6242E-13    55150.664329    55150.664329
1.4750E15     0.0000E00    1.1946E-10   1.1900E-12    55354.911389    55354.911389
1.4750E15     0.0000E00    2.1093E-10   1.3648E-12    54592.175069    54592.175069
1.4750E15     0.0000E00    2.0581E-10   1.0210E-12    54974.226354    54974.226354
1.4750E15     0.0000E00    1.4171E-10   9.2371E-13    55228.291528    55228.291528
1.4750E15     0.0000E00    1.5566E-10   9.9440E-13    55176.231146    55176.231146
1.4750E15     0.0000E00    1.6088E-10   1.0076E-12    55277.156354    55277.156354
1.4750E15     0.0000E00    2.1056E-10   1.0218E-12    54974.360174    54974.360174
1.4750E15     0.0000E00    1.2111E-10   8.7369E-13    54885.614086    54885.614086
1.4750E15     0.0000E00    1.3863E-10   8.0189E-13    54920.964931    54920.964931
1.4750E15     0.0000E00    2.1025E-10   2.6229E-12    54975.033623    54975.033623
1.4750E15     0.0000E00    2.0260E-10   1.6721E-12    55208.376944    55208.376944
1.4750E15     0.0000E00    1.8834E-10   2.1338E-12    54977.042222    54977.042222
