# RA = 22 02 43.20 (330.68)
# Dec = +42 16 40.00 (42.277778)
# Redshift = 0.0
# nH = 1.75E21 cm^-2 
# NuBlazar (id = 127)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
# WMAP5 (Freq. 41e9 Hz) (id = 43)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.1000E10     0.0000E00    1.4760E-12   4.1000E-14    52131.58333    53810.54167
# WMAP5 (Freq. 33e9 Hz) (id = 42)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.3000E10     0.0000E00    1.1550E-12   3.3000E-14    52131.58333    53810.54167
# WMAP5 (Freq. 23e9 Hz) (id = 41)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.3000E10     0.0000E00    7.8200E-13   0.0000E00    52131.58333    53810.54167
# PCCS2F143 (id = 40)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4300E11     0.0000E00    6.3754E-12   7.5047E-14 0.0   0.0
# PCCS2F100 (id = 39)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0000E11     0.0000E00    4.9878E-12   7.0127E-14 0.0   0.0
# PCCS2F070 (id = 38)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.0400E10     0.0000E00    4.0366E-12   7.0457E-14 0.0   0.0
# PCCS2F044 (id = 37)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.4100E10     0.0000E00    2.6327E-12   6.1356E-14 0.0   0.0
# PCCS2F030 (id = 36)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.8400E10     0.0000E00    1.7252E-12   2.9506E-14 0.0   0.0
# PCCS2E545 (id = 35)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.4500E11     0.0000E00    1.6679E-11   0.0000E00 0.0   0.0
# PCCS2E353 (id = 34)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.5300E11     0.0000E00    1.3153E-11   0.0000E00 0.0   0.0
# PCCS2E217 (id = 33)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.1700E11     0.0000E00    1.0159E-11   0.0000E00 0.0   0.0
# PCCS1F353 (id = 32)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.5300E11     0.0000E00    1.3238E-11   3.4005E-12    55055.5    55527.5
# PCCS1F217 (id = 31)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.1700E11     0.0000E00    8.8646E-12   1.8922E-13    55055.5    55527.5
# PCCS1F143 (id = 30)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4300E11     0.0000E00    6.2592E-12   7.9370E-14    55055.5    55527.5
# PCCS1F100 (id = 29)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0000E11     0.0000E00    4.6127E-12   7.7863E-14    55055.5    55527.5
# PCCS1F070 (id = 28)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.0400E10     0.0000E00    3.2946E-12   1.1305E-13    55055.5    55527.5
# PCCS1F044 (id = 27)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.4100E10     0.0000E00    2.2388E-12   8.3246E-14    55055.5    55527.5
# PCCS1F030  (id = 26)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.8400E10     0.0000E00    1.3050E-12   3.4464E-14    55055.5    55527.5
# NORTH20CM (flux 80 cm) (id = 25)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.8400E08     0.0000E00    8.2598E-15   0.0000E00 0.0   0.0
# NORTH20CM (flux 6 cm) (id = 24)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.0000E09     0.0000E00    1.7855E-13   0.0000E00 0.0   0.0
# NORTH20CM (flux 20 cm) (id = 23)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4000E09     0.0000E00    6.5632E-14   0.0000E00 0.0   0.0
# GB6 (id = 22)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8500E09     0.0000E00    1.4259E-13   1.2658E-14    46735.5    47069.5
# ERCSC353 (id = 21)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.5300E11     0.0000E00    8.6515E-12   1.0375E-12    55055.5    55354.5
# ERCSC217 (id = 20)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.1700E11     0.0000E00    6.1770E-12   2.9820E-13    55055.5    55354.5
# ERCSC143 (id = 19)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4300E11     0.0000E00    4.1883E-12   8.0771E-14    55055.5    55354.5
# ERCSC100 (id = 18)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0000E11     0.0000E00    3.6842E-12   1.0281E-13    55055.5    55354.5
# ERCSC070 (id = 17)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.0000E10     0.0000E00    2.7247E-12   1.2167E-13    55055.5    55354.5
# ERCSC044  (id = 16)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.4000E10     0.0000E00    1.8753E-12   7.2916E-14    55055.5    55354.5
# ERCSC030 (id = 15)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.0000E10     0.0000E00    1.2996E-12   2.1733E-14    55055.5    55354.5
# IRASFSC100 (id = 14)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.9980E12 0.0 5.9029E-11   0.0000E00    45366.5    45659.5 ; UPPER LIMIT
# IRASFSC 60 (id = 13)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.9970E12     0.0000E00    2.0131E-11   4.6303E-12    45366.5    45659.5
# IRASFSC 25 (id = 12)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.1990E13     0.0000E00    2.9919E-11   3.5903E-12    45366.5    45659.5
# IRASFSC 12 (id = 11)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4980E13     0.0000E00    3.4801E-11   5.9159E-12    45366.5    45659.5
# USNO A2.0 (id = 10)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.6880E14     0.0000E00    1.8210E-10   1.7569E-11 0.0   0.0
6.8180E14     0.0000E00    2.1528E-10   2.0770E-11 0.0   0.0
# 2MASS (id = 9)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4290E14     0.0000E00    6.4781E-11   1.7536E-12 0.0   0.0
1.8050E14     0.0000E00    6.5045E-11   2.2548E-12 0.0   0.0
1.3900E14     0.0000E00    6.5364E-11   1.3380E-12 0.0   0.0
# VizieR photometry (id = 8)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.4140E14     0.0000E00    3.1241E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   0.0000E00 0.0   0.0
3.8250E14     0.0000E00    1.8094E-10   3.7106E-11 0.0   0.0
4.6840E14     0.0000E00    6.4643E-11   1.5458E-11 0.0   0.0
6.4060E14     0.0000E00    3.3374E-11   6.7901E-12 0.0   0.0
6.7490E14     0.0000E00    5.6287E-11   1.0461E-11 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   1.2469E-12 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   1.9992E-12 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   1.1084E-12 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   2.1810E-12 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    4.4101E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   1.9992E-12 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
4.4550E14     0.0000E00    4.4101E-11   1.0246E-12 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    4.4101E-11   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    1.0528E-11   2.5646E-12 0.0   0.0
3.8810E14     0.0000E00    6.5977E-11   3.1048E-12 0.0   0.0
4.8150E14     0.0000E00    4.6031E-11   7.2225E-13 0.0   0.0
5.9410E14     0.0000E00    3.4874E-11   1.7229E-12 0.0   0.0
4.8150E14     0.0000E00    9.5337E-14   1.4445E-15 0.0   0.0
3.9340E14     0.0000E00    6.9632E-11   2.3604E-12 0.0   0.0
5.1490E14     0.0000E00    5.1490E-11   5.1490E-13 0.0   0.0
5.9530E14     0.0000E00    3.7802E-11   1.3097E-12 0.0   0.0
3.9340E14     0.0000E00    4.9568E-13   2.7538E-14 0.0   0.0
5.1490E14     0.0000E00    8.1869E-14   1.5447E-15 0.0   0.0
5.9530E14     0.0000E00    1.9288E-13   1.3692E-14 0.0   0.0
1.3570E13     0.0000E00    9.6626E-11   1.4928E-12 0.0   0.0
2.5930E13     0.0000E00    8.5842E-11   1.2967E-12 0.0   0.0
6.5170E13     0.0000E00    9.4499E-11   1.9552E-12 0.0   0.0
8.9490E13     0.0000E00    9.3964E-11   1.7898E-12 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   1.2469E-12 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   1.9992E-12 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
3.3240E14     0.0000E00    5.7180E-11   6.3164E-12 0.0   0.0
3.9270E14     0.0000E00    4.3978E-11   4.3193E-12 0.0   0.0
4.4550E14     0.0000E00    2.2318E-11   1.0246E-12 0.0   0.0
4.4550E14     0.0000E00    8.7310E-11   3.5637E-12 0.0   0.0
4.4550E14     0.0000E00    3.8978E-11   5.7910E-13 0.0   0.0
4.7990E14     0.0000E00    1.7468E-11   1.4397E-13 0.0   0.0
6.2200E14     0.0000E00    1.1755E-11   1.8659E-13 0.0   0.0
3.3240E14     0.0000E00    3.5571E-13   3.3244E-15 0.0   0.0
3.9270E14     0.0000E00    2.7368E-13   1.0994E-14 0.0   0.0
4.4550E14     0.0000E00    8.0628E-14   1.3364E-15 0.0   0.0
4.7990E14     0.0000E00    1.5837E-13   1.0078E-14 0.0   0.0
3.9340E14     0.0000E00    6.9632E-11   2.3604E-12 0.0   0.0
5.1490E14     0.0000E00    5.1490E-11   5.1490E-13 0.0   0.0
5.9530E14     0.0000E00    3.7802E-11   1.3097E-12 0.0   0.0
3.9340E14     0.0000E00    4.9568E-13   2.7538E-14 0.0   0.0
5.1490E14     0.0000E00    8.2384E-14   1.5447E-15 0.0   0.0
5.9530E14     0.0000E00    1.9288E-13   1.3692E-14 0.0   0.0
7.4580E14     0.0000E00    2.1552E-10   0.0000E00 0.0   0.0
3.8020E14     0.0000E00    7.7553E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.0131E-10   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    7.0679E-11   0.0000E00 0.0   0.0
4.6340E14     0.0000E00    5.7002E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    5.3269E-11   0.0000E00 0.0   0.0
5.4810E14     0.0000E00    4.5273E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    3.4955E-11   0.0000E00 0.0   0.0
6.8760E14     0.0000E00    3.1698E-11   0.0000E00 0.0   0.0
2.9980E13     0.0000E00    3.5975E-10   0.0000E00 0.0   0.0
2.9410E12     0.0000E00    5.7930E-11   1.6173E-11 0.0   0.0
4.8470E12     0.0000E00    1.9534E-11   4.5078E-12 0.0   0.0
1.2550E13     0.0000E00    3.1385E-11   3.7662E-12 0.0   0.0
2.5870E13     0.0000E00    3.5954E-11   6.2078E-12 0.0   0.0
1.3690E14     0.0000E00    6.0779E-11   5.4756E-13 0.0   0.0
1.3690E14     0.0000E00    5.7220E-11   1.0951E-12 0.0   0.0
1.8390E14     0.0000E00    6.1797E-11   2.3910E-12 0.0   0.0
1.8390E14     0.0000E00    5.8119E-11   2.0231E-12 0.0   0.0
2.3980E14     0.0000E00    5.4921E-11   7.1949E-13 0.0   0.0
2.3980E14     0.0000E00    5.0844E-11   1.4390E-12 0.0   0.0
1.6300E13     0.0000E00    5.2003E-11   5.5427E-12 0.0   0.0
3.4820E13     0.0000E00    8.6003E-11   1.2535E-11 0.0   0.0
1.8740E12     0.0000E00    2.1360E-11   8.0569E-12 0.0   0.0
2.1410E12     0.0000E00    2.8695E-11   4.0687E-12 0.0   0.0
3.3310E12     0.0000E00    3.1211E-11   4.0638E-12 0.0   0.0
4.6120E12     0.0000E00    6.9183E-12   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    9.7168E-11   1.4928E-12 0.0   0.0
2.5930E13     0.0000E00    8.6360E-11   1.2967E-12 0.0   0.0
6.5170E13     0.0000E00    1.1666E-10   1.9552E-12 0.0   0.0
8.9490E13     0.0000E00    1.1365E-10   2.6847E-12 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   1.2469E-12 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   1.9992E-12 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
1.3570E13     0.0000E00    9.6626E-11   1.4928E-12 0.0   0.0
2.5930E13     0.0000E00    8.5842E-11   1.2967E-12 0.0   0.0
6.5170E13     0.0000E00    9.4499E-11   1.9552E-12 0.0   0.0
8.9490E13     0.0000E00    9.3964E-11   1.7898E-12 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   1.2469E-12 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   1.9992E-12 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
3.9270E14     0.0000E00    6.9893E-11   4.5941E-11 0.0   0.0
4.7990E14     0.0000E00    5.3749E-11   3.2153E-11 0.0   0.0
5.4140E14     0.0000E00    4.1853E-11   2.5610E-11 0.0   0.0
6.2200E14     0.0000E00    3.0788E-11   1.8597E-11 0.0   0.0
6.7490E14     0.0000E00    2.6929E-11   1.5388E-11 0.0   0.0
2.9410E12     0.0000E00    5.7930E-11   0.0000E00 0.0   0.0
4.8470E12     0.0000E00    1.9534E-11   0.0000E00 0.0   0.0
1.2550E13     0.0000E00    3.1385E-11   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    9.7983E-11   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    9.7168E-11   1.4928E-12 0.0   0.0
1.6300E13     0.0000E00    5.2003E-11   5.5427E-12 0.0   0.0
2.5870E13     0.0000E00    3.5954E-11   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    9.4140E-11   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    8.6360E-11   1.2967E-12 0.0   0.0
3.4820E13     0.0000E00    8.6003E-11   1.2535E-11 0.0   0.0
6.5170E13     0.0000E00    1.1731E-10   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    1.1666E-10   1.9552E-12 0.0   0.0
8.9490E13     0.0000E00    1.1276E-10   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    1.1365E-10   2.6847E-12 0.0   0.0
1.3860E14     0.0000E00    5.9022E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   1.2469E-12 0.0   0.0
1.8180E14     0.0000E00    5.6524E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   1.9992E-12 0.0   0.0
2.4200E14     0.0000E00    5.0812E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
2.9410E12     0.0000E00    9.4981E-11   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    9.7983E-11   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    9.7168E-11   1.4928E-12 0.0   0.0
2.5930E13     0.0000E00    9.4140E-11   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    8.6360E-11   1.2967E-12 0.0   0.0
6.5170E13     0.0000E00    1.1731E-10   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    1.1666E-10   1.9552E-12 0.0   0.0
8.9490E13     0.0000E00    1.1276E-10   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    1.1365E-10   2.6847E-12 0.0   0.0
1.3860E14     0.0000E00    5.9022E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    5.9854E-11   1.2469E-12 0.0   0.0
1.8180E14     0.0000E00    5.6524E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    5.7978E-11   1.9992E-12 0.0   0.0
2.4200E14     0.0000E00    5.0812E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    5.0328E-11   1.4518E-12 0.0   0.0
5.4830E14     0.0000E00    1.8093E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.2355E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    7.3282E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.5512E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    1.8420E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    1.6637E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    2.0286E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.2969E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    8.6520E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.6781E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    1.9755E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.2080E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    1.8203E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.2150E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    7.4494E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.2860E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.0422E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    1.8814E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    2.9936E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    2.0682E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    1.2978E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    5.9495E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    3.2836E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    3.3741E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    1.8148E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.2082E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    7.4148E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.3322E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    1.7886E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    1.9125E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    2.2644E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.5700E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    9.5172E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    4.5544E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6296E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6433E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    1.3762E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    9.2832E-12   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    5.7968E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4559E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    1.4015E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    1.3574E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    1.9189E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.2969E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    7.7868E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.8164E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.2024E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.0525E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    2.4179E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.5495E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    9.7768E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    4.5889E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6296E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7366E-12   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.0512E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    6.7832E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.9978E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    1.9189E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.2628E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    7.5878E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.3668E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    1.8821E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    1.8970E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    2.0779E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.3925E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    8.6174E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    4.0816E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4694E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.2080E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    2.2973E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.5290E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    9.3442E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    4.4736E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.3092E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.4567E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    6.3051E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.1979E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.9157E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    1.2222E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    6.3937E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    7.4324E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    2.4782E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.6587E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    1.0642E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    4.8426E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5361E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.8144E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    2.2808E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.4880E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    9.5172E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    4.3007E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.3092E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5656E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    1.8367E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.2082E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    7.1292E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.3668E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    1.6952E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    1.8503E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    1.6722E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    9.8293E-12   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    6.4803E-12   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.0670E-12   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    1.4816E-12   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    1.4181E-12   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    2.3137E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    1.5836E-11   0.0000E00 0.0   0.0
